Product_ID,Category,Material,Season,Price,Discount_Percentage,Customer_Rating,Stock_Level,Units_Sold,Return_Rate,Customer_Age,Region,Size,Production_Cost,Revenue
P12946,Dress,Denim,Winter,,32.2,4.1,129,103,11.95,25,East,XL,757.94,96342.29
P12947,Jacket,Linen,Winter,1257.18,27.8,3.3,147,130,18.04,49,Central,M,416.1,117998.91
P12948,Jacket,Wool,Summer,2117.76,31.7,4.2,376,114,1.5,39,Central,L,882.52,164893.03
P12949,Trousers,Polyester,Autumn,2689.48,43.7,2.7,115,123,5.82,25,South,L,692.33,186243.8
P12950,Jacket,Denim,Autumn,2072.26,37.3,4.6,291,111,16.28,19,Central,L,483.76,144223.08
P12951,Jeans,Denim,Summer,2803.08,24.8,4.5,41,110,9.05,31,West,S,697.96,231870.78
P12952,Jacket,Polyester,Winter,946.59,23.1,5.0,133,121,5.55,22,North,S,881.25,88079.25
P12953,Shirt,Polyester,Autumn,1008.37,32.0,4.8,179,133,16.13,30,Central,S,615.4,91196.98
P12954,Shirt,Wool,Summer,786.64,22.8,3.4,484,121,16.62,40,East,L,638.99,73481.62
P12955,Dress,Denim,Winter,1765.06,22.9,3.5,455,115,9.67,30,West,L,1028.24,156499.04
P12956,T-Shirt,Rayon,Summer,1605.36,0.8,4.4,21,135,9.87,36,East,XL,874.56,214989.81
P12957,Sweater,Denim,Autumn,1408.83,8.7,2.8,177,120,15.84,41,Central,L,607.89,154351.41
P12958,Jeans,Cotton,Summer,1985.56,24.4,3.3,352,113,15.66,52,Central,M,774.29,169622.42
P12959,Dress,Linen,Spring,2239.4,41.1,2.8,87,138,17.46,31,West,S,654.03,182022.91
P12960,Jeans,Linen,Winter,584.6,13.9,3.6,43,110,13.27,21,East,XL,1060.76,55367.47
P12961,T-Shirt,Cotton,Spring,1141.82,26.1,3.9,218,115,4.53,43,North,M,238.6,97037.57
P12962,Hoodie,Linen,Spring,1992.09,17.2,3.0,335,106,11.44,27,North,M,914.55,174841.76
P12963,Jacket,Polyester,Winter,1219.36,5.2,2.6,420,118,8.27,55,West,M,894.58,136402.49
P12964,Jacket,Linen,Winter,1021.08,47.9,,17,125,1.51,55,Central,L,529.78,66497.84
P12965,Sweater,Linen,Summer,2111.12,42.7,2.6,234,120,4.73,51,West,S,478.01,145160.61
P12966,T-Shirt,Cotton,Winter,726.3,3.9,4.9,236,111,4.91,51,East,M,1096.42,77475.15
P12967,Dress,Wool,Spring,1319.05,36.0,3.1,184,134,2.56,36,North,XL,686.52,113121.73
P12968,Sweater,Linen,Spring,1697.19,17.4,4.2,90,115,9.61,20,Central,S,1180.97,161216.08
P12969,T-Shirt,Rayon,Autumn,1155.71,49.7,3.6,291,119,10.65,53,East,S,445.22,69177.33
P12970,Trousers,Linen,Winter,1969.89,15.1,2.6,66,96,7.46,21,North,L,723.76,160553.91
P12971,Shirt,Wool,Spring,1158.67,11.9,3.7,144,119,8.83,43,North,M,579.33,121473.8
P12972,Sweater,Cotton,Autumn,2345.17,28.4,3.8,247,143,11.44,28,South,XL,622.64,240117.27
P12973,Sweater,Wool,Autumn,1424.55,41.8,4.6,481,106,3.29,20,Central,L,852.75,87883.34
P12974,Dress,Cotton,Summer,1902.76,9.6,4.3,226,140,11.68,26,West,S,524.41,240813.31
P12975,Jeans,Polyester,Spring,1947.61,35.5,2.7,236,106,14.49,19,South,M,697.21,133158.1
P12976,Trousers,Cotton,Summer,1123.48,3.1,3.0,35,132,17.62,31,North,S,522.43,143702.08
P12977,Dress,Polyester,Spring,267.91,45.9,3.3,196,130,6.73,20,Central,S,931.79,18842.11
P12978,T-Shirt,Polyester,Summer,1716.45,4.1,2.8,379,125,15.2,19,Central,L,1326.56,205759.44
P12979,T-Shirt,Cotton,Summer,1543.37,45.7,3.6,127,116,12.51,39,South,XL,1138.76,97213.79
P12980,T-Shirt,Rayon,Winter,1833.5,24.5,5.0,206,115,10.55,46,East,M,460.64,159193.64
P12981,Hoodie,Denim,Summer,1364.08,22.4,3.8,125,136,18.47,50,East,L,607.24,143959.55
P12982,T-Shirt,Cotton,Winter,1241.74,48.7,4.4,312,88,12.78,53,West,XL,734.4,56057.11
P12983,Jeans,Linen,Autumn,2705.08,49.5,4.2,111,97,7.96,27,Central,L,137.48,132508.34
P12984,Trousers,Rayon,Spring,616.59,32.5,4.6,389,116,14.55,55,South,XL,733.84,48279.0
P12985,Jacket,Rayon,Autumn,1940.37,6.4,3.0,172,125,19.24,38,North,S,892.86,227023.29
P12986,Shirt,Linen,Spring,1155.24,25.3,,423,112,18.45,48,East,M,745.03,96652.0
P12987,Jeans,Denim,Autumn,1298.53,26.5,4.7,187,124,19.63,52,South,M,720.63,118348.02
P12988,Jeans,Rayon,Spring,1309.74,25.7,2.9,482,123,2.81,20,West,M,552.9,119695.83
P12989,Hoodie,Polyester,Summer,25000.0,28.5,3.4,289,121,9.43,36,West,L,645.7,88067.08
P12990,Jacket,Denim,Spring,1842.73,0.9,4.9,295,120,9.22,39,Central,L,607.17,219137.45
P12991,Jacket,Linen,Spring,2334.39,35.6,4.5,221,121,8.29,37,West,XL,438.05,181905.01
P12992,Shirt,Denim,Autumn,1782.01,35.6,3.2,63,127,4.39,53,West,L,1028.01,145747.03
P12993,Shirt,Cotton,Autumn,1562.03,5.8,3.9,76,119,16.81,36,East,S,1223.45,175100.44
P12994,Jacket,Denim,Autumn,908.14,28.5,3.5,41,121,13.79,21,East,XL,566.01,78567.73
P12995,T-Shirt,Polyester,Winter,1810.1,28.4,3.7,260,105,12.51,49,West,L,445.67,136083.32
P12996,Jeans,Cotton,Winter,2793.81,34.1,3.4,17,108,9.49,25,Central,M,523.0,198841.05
P12997,Dress,Wool,Spring,1271.58,4.3,3.2,443,109,8.38,43,East,S,457.11,132642.32
P12998,Shirt,Linen,Spring,1274.41,31.3,4.2,440,127,15.94,18,East,M,608.34,111191.0
P12999,Hoodie,Linen,Summer,1163.35,14.0,4.4,224,117,11.01,43,West,XL,829.66,117056.28
P13000,Hoodie,Denim,Summer,1206.35,25.4,4.7,55,132,12.55,26,Central,XL,1110.58,118791.7
P13001,Shirt,Rayon,Spring,-147.18,38.7,2.9,89,123,2.9,52,West,L,273.11,-11097.22
P13002,Jacket,Cotton,Winter,1743.02,35.3,4.6,44,137,9.96,35,North,XL,1033.7,154499.55
P13003,Trousers,Wool,Spring,992.67,5.9,3.1,198,122,3.48,36,North,XL,748.98,113960.5
P13004,Dress,Cotton,Summer,533.84,29.6,3.6,98,96,2.02,33,Central,M,111.65,36079.04
P13005,Dress,Linen,Winter,1951.91,48.5,4.8,344,117,14.1,45,North,XL,372.33,117612.34
P13006,Shirt,Cotton,Winter,850.79,7.8,3.6,444,148,6.22,20,Central,S,902.01,116095.4
P13007,T-Shirt,Wool,Summer,1296.8,42.6,3.0,456,113,19.34,35,North,L,492.75,84113.04
P13008,Trousers,Rayon,Spring,2379.87,35.1,2.9,145,103,12.5,30,South,XL,633.72,159087.17
P13009,Dress,Denim,Autumn,654.47,38.7,3.7,43,120,13.26,44,East,S,711.29,48142.81
P13010,Shirt,Polyester,Spring,580.44,14.1,4.4,290,125,4.74,57,West,L,1104.77,62324.74
P13011,Hoodie,Cotton,Spring,1661.58,14.4,5.0,122,124,3.45,56,Central,S,367.35,176366.75
P13012,Dress,Polyester,Summer,2189.69,45.3,4.5,181,119,10.98,41,North,S,942.95,142533.49
P13013,Sweater,Linen,Winter,555.39,18.0,4.7,348,102,18.59,46,South,XL,1131.99,46452.82
P13014,Trousers,Denim,Summer,1744.61,3.2,4.4,52,128,2.06,39,North,M,456.78,216164.16
P13015,Trousers,Denim,Spring,1848.6,30.0,4.7,391,131,10.66,43,South,L,984.34,169516.62
P13016,Sweater,Cotton,Autumn,264.5,6.2,,443,119,4.78,37,West,XL,592.53,29524.02
P13017,Jeans,Rayon,Autumn,1979.1,39.8,4.8,22,123,15.86,41,East,XL,542.36,146544.44
P13018,Hoodie,Denim,Autumn,2025.96,32.1,3.5,183,125,13.96,29,East,L,650.8,171953.36
P13019,Sweater,Cotton,Summer,1312.93,43.7,4.8,134,120,2.85,35,South,L,818.72,88701.55
P13020,Jacket,Cotton,Winter,2251.41,39.2,2.7,341,117,12.71,29,North,XL,525.94,160156.3
P13021,Jacket,Polyester,Summer,2181.87,5.6,4.3,216,98,19.69,55,East,S,1024.62,201849.16
P13022,Shirt,Denim,Autumn,1561.87,19.1,4.3,352,111,11.03,49,North,M,619.36,140254.36
P13023,Trousers,Cotton,Spring,1229.13,38.7,5.0,446,116,6.42,40,Central,M,139.17,87400.98
P13024,Jeans,Polyester,Winter,916.3,20.9,4.4,456,112,3.89,21,North,L,728.45,81176.85
P13025,Jeans,Wool,Summer,1477.46,48.6,3.5,113,97,19.8,29,,L,366.27,73663.2
P13026,Dress,Polyester,Summer,1841.86,36.8,3.9,139,126,11.71,34,Central,S,671.29,146671.0
P13027,Dress,Polyester,Winter,1305.49,0.8,3.4,49,115,8.12,38,East,S,860.48,148930.3
P13028,Sweater,Cotton,Winter,181.5,44.0,3.0,32,133,5.07,54,Central,XL,552.8,13518.12
P13029,Jeans,Linen,Spring,2261.23,5.0,3.1,261,125,19.05,46,North,S,234.68,268521.06
P13030,Sweater,Linen,Winter,1614.13,7.0,3.1,452,118,12.91,23,West,M,448.44,177134.63
P13031,Hoodie,Rayon,Spring,1272.23,36.7,3.9,334,116,2.1,45,North,S,1139.57,93417.3
P13032,Sweater,Linen,Autumn,2014.3,43.2,4.8,299,105,2.13,25,South,S,806.96,120132.85
P13033,Dress,Polyester,Autumn,2414.78,26.8,4.8,211,119,18.85,48,South,S,1007.45,210346.66
P13034,Trousers,Rayon,Summer,-181.15,14.5,2.6,164,114,14.49,37,North,L,1249.43,-17656.69
P13035,Sweater,Cotton,Autumn,1760.56,17.6,2.7,64,120,2.97,33,South,S,1368.47,174084.17
P13036,T-Shirt,Denim,Autumn,644.01,17.1,3.1,115,102,12.85,30,West,L,813.54,54456.2
P13037,Trousers,Polyester,Spring,1799.47,16.3,3.1,269,137,8.97,32,South,M,665.12,206343.43
P13038,Jeans,Polyester,Summer,1576.76,12.1,2.7,461,126,15.99,30,East,M,562.38,174632.48
P13039,Jeans,Rayon,Winter,1881.44,30.4,3.5,209,142,6.2,19,West,L,780.3,185946.48
P13040,Sweater,Cotton,Summer,1200.45,45.0,4.0,335,122,8.27,37,East,L,888.37,80550.2
P13041,Trousers,Wool,Autumn,376.06,15.4,3.9,226,119,4.18,45,East,S,961.28,37859.46
P13042,Dress,Polyester,Winter,1229.78,9.3,3.9,420,129,5.8,35,West,S,445.32,143887.95
P13043,Dress,Wool,Summer,1744.11,41.9,3.3,56,110,4.59,24,East,M,449.38,111466.07
P13044,Jacket,Wool,Summer,2109.24,37.1,4.3,379,125,1.46,38,South,M,677.7,165839.0
P13045,Jeans,Linen,Summer,796.9,46.5,4.6,126,114,1.88,58,North,M,750.69,48602.93
P13046,Shirt,Cotton,Summer,2116.24,8.3,3.4,383,109,16.88,56,West,M,1234.8,211524.54
P13047,Jacket,Wool,Spring,1111.28,7.2,,433,107,16.27,26,North,XL,42.2,110345.66
P13048,Dress,Cotton,Summer,,27.1,3.2,221,102,3.67,27,West,S,567.88,127707.63
P13049,Trousers,Linen,Autumn,1194.06,30.7,2.8,164,112,13.69,48,West,S,1003.68,92678.16
P13050,Hoodie,Cotton,Autumn,1609.3,24.0,3.7,272,107,15.17,59,East,XL,449.6,130868.28
P13051,Dress,Polyester,Spring,2035.13,29.9,2.9,160,102,1.97,30,North,M,743.61,145515.87
P13052,Trousers,Wool,Winter,763.79,9.0,3.7,221,115,2.68,22,South,S,1038.24,79930.62
P13053,Jacket,Cotton,Winter,1092.06,24.0,3.1,201,109,11.7,57,North,S,948.73,90466.25
P13054,Jeans,Denim,Autumn,1610.98,32.9,,378,108,8.11,59,West,L,954.79,116744.5
P13055,Dress,Cotton,Autumn,2940.95,21.6,2.6,252,104,14.29,55,South,XL,689.13,239793.3
P13056,Sweater,Wool,Spring,982.09,34.0,3.9,107,126,11.6,53,East,L,786.31,81670.6
P13057,Trousers,Linen,Winter,2724.08,22.6,2.9,38,128,1.59,19,South,XL,799.94,269880.05
P13058,Jeans,Linen,Winter,2702.65,16.7,2.5,198,108,13.99,23,South,XL,590.49,243141.2
P13059,Hoodie,Wool,Summer,1441.61,15.2,4.7,181,136,4.87,30,North,XL,1000.03,166258.0
P13060,Hoodie,Polyester,Summer,1321.11,20.5,4.2,380,120,6.94,46,West,M,357.92,126033.89
P13061,Shirt,Polyester,Summer,1084.76,1.2,2.7,206,113,14.99,31,West,XL,549.82,121106.95
P13062,Trousers,Linen,Spring,1459.08,33.4,4.2,164,128,15.65,47,West,M,1002.05,124383.65
P13063,Jacket,Linen,Autumn,655.97,42.3,4.0,149,141,7.57,42,Central,XL,157.61,53367.75
P13064,Shirt,Wool,Spring,1454.26,17.7,3.7,410,120,2.7,57,East,M,792.87,143622.72
P13065,Shirt,,Winter,2398.13,2.3,3.5,302,110,15.62,52,North,M,1080.78,257727.03
P13066,T-Shirt,Linen,Autumn,1133.35,49.3,4.7,299,125,17.53,54,West,M,520.53,71826.06
P13067,Dress,Polyester,Summer,1355.57,13.2,3.1,265,111,19.32,24,South,S,873.92,130606.46
P13068,tshirt,Linen,Spring,479.32,6.3,3.5,487,106,7.04,55,Central,L,787.2,47607.02
P13069,tshirt,,Spring,1724.44,18.5,3.3,173,118,3.35,35,,L,946.61,165839.39
P13070,T-Shirt,Denim,Summer,1658.69,36.9,4.4,143,119,18.82,25,West,L,754.18,124549.37
P13071,Jacket,Rayon,Spring,1538.22,14.7,4.8,361,123,8.6,24,Central,S,1094.23,161388.5
P13072,T shirt,Cotton,Summer,1369.9,28.7,4.6,425,124,2.78,51,East,S,861.8,121115.6
P13073,Sweater,Rayon,Winter,1324.35,20.8,4.5,338,106,10.48,53,South,S,1008.91,111181.83
P13074,Sweater,Linen,Autumn,1801.14,5.9,5.0,387,116,4.62,58,Central,XL,992.93,196605.24
P13075,Trousers,Denim,Winter,1482.71,16.5,4.2,415,115,7.75,27,North,XL,1157.0,142377.23
P13076,Shirt,Denim,Winter,1688.98,36.2,4.4,275,125,7.09,57,East,XL,459.81,134696.15
P13077,Sweater,Linen,Summer,1628.99,30.6,5.0,38,130,19.76,46,Central,XL,377.69,146967.48
P13078,Dress,Linen,Spring,2174.06,6.0,2.5,148,120,13.15,33,Central,XL,1062.65,245233.97
P13079,Sweater,Polyester,Winter,1906.2,8.2,4.1,357,120,10.34,42,East,L,798.76,209986.99
P13080,Sweater,Linen,Winter,1615.72,32.0,4.3,459,128,10.76,46,Central,L,1312.34,140632.27
P13081,Sweater,Wool,Winter,2411.05,40.7,4.8,321,108,12.48,25,Central,L,92.16,154413.29
P13082,Hoodie,Linen,Spring,1752.16,17.5,4.7,94,126,17.58,37,East,L,728.78,182137.03
P13083,T-Shirt,Wool,Spring,2282.98,29.8,4.6,258,130,3.77,53,South,L,744.23,208344.75
P13084,Shirt,Linen,Summer,1864.17,8.5,4.9,360,108,12.39,44,North,S,1018.85,184217.28
P13085,Dress,Polyester,Winter,394.85,15.6,3.8,323,123,7.12,30,East,S,1335.27,40990.17
P13086,Shirt,Wool,Autumn,2282.9,1.0,,242,134,11.86,43,West,XL,752.1,302849.51
P13087,Hoodie,Cotton,Spring,1581.11,38.4,2.5,317,132,10.84,59,Central,L,876.3,128563.22
P13088,Trousers,Wool,Summer,1468.83,20.1,3.9,70,116,1.57,42,North,XL,214.0,136137.04
P13089,Trousers,Polyester,Winter,1668.81,40.8,3.6,282,113,12.07,45,North,S,836.03,111636.71
P13090,Trousers,Rayon,Autumn,1293.01,35.4,3.6,228,131,14.48,26,East,XL,838.68,109422.26
P13091,Jacket,Wool,Spring,1636.22,41.4,3.5,295,130,5.67,43,West,L,578.94,124647.24
P13092,Sweater,Linen,Autumn,1144.87,14.3,4.8,498,111,3.03,29,West,L,839.57,108908.05
P13093,Jacket,Linen,Spring,2264.56,9.3,3.4,258,124,5.02,43,South,L,824.73,254690.53
P13094,T-Shirt,Rayon,Summer,1431.85,48.6,4.6,81,136,13.09,39,West,S,1235.25,100092.04
P13095,Trousers,,Autumn,1270.45,35.9,4.8,302,140,9.91,18,East,XL,521.81,114010.18
P13096,Hoodie,Denim,Winter,945.04,41.7,3.7,398,120,17.44,29,North,M,483.94,66115.0
P13097,Dress,Linen,Winter,1661.27,0.7,3.6,419,131,6.41,41,North,M,494.6,216102.99
P13098,Shirt,Cotton,Spring,1612.26,17.7,4.4,207,112,7.94,47,West,M,619.39,148611.68
P13099,Sweater,,Winter,1733.05,37.1,4.3,89,107,11.03,31,Central,M,271.9,116639.46
P13100,Jeans,Wool,Autumn,883.65,3.9,3.3,394,122,9.74,40,South,M,671.4,103600.89
P13101,Dress,Wool,Summer,539.29,28.4,2.8,146,109,11.41,19,West,S,760.49,42088.35
P13102,Sweater,Cotton,Spring,1875.35,21.5,,222,115,6.93,20,East,L,1199.81,169297.22
P13103,Jacket,Linen,Autumn,2390.79,0.9,2.8,336,115,4.17,23,South,M,712.56,272466.38
P13104,T shirt,Polyester,Spring,884.19,11.8,3.2,116,93,16.26,36,West,M,1129.76,72526.57
P13105,Dress,Cotton,Summer,2453.66,14.2,3.2,457,137,1.75,38,South,M,998.65,288417.92
P13106,Jacket,Linen,Spring,1670.35,5.6,4.1,216,108,8.02,37,Central,XL,791.44,170295.52
P13107,Trousers,Polyester,Winter,,31.6,4.9,161,114,2.66,38,East,L,707.29,116633.38
P13108,T-Shirt,Wool,Winter,1261.47,12.1,4.2,142,124,14.99,57,West,M,910.86,137495.18
P13109,Shirt,Polyester,Spring,669.29,13.9,4.8,444,118,7.94,21,North,S,942.75,67998.53
P13110,T-Shirt,Rayon,Summer,2092.64,44.9,4.5,175,124,1.57,42,East,L,591.56,142977.54
P13111,Sweater,Denim,Summer,1034.64,23.4,4.3,422,116,2.44,24,Central,L,925.89,91933.97
P13112,Shirt,Polyester,Winter,1032.12,19.6,3.5,439,123,4.77,24,Central,L,722.89,102068.41
P13113,Hoodie,Denim,Summer,2095.16,36.2,3.3,189,134,15.95,50,North,XL,913.57,179119.42
P13114,Shirt,Polyester,Spring,370.21,45.5,4.6,130,132,16.18,43,East,L,1242.47,26632.91
P13115,T-Shirt,Denim,Autumn,585.84,1.3,4.8,183,125,19.94,34,West,M,641.69,72278.01
P13116,Dress,Rayon,Spring,1489.12,22.4,3.6,340,102,5.58,25,North,M,154.39,117866.83
P13117,Shirt,Wool,Winter,1675.97,30.5,2.5,77,108,2.15,43,West,XL,734.02,125798.31
P13118,Hoodie,Linen,Winter,1790.84,15.9,4.5,196,132,6.38,32,South,S,427.98,198804.73
P13119,Hoodie,Denim,Winter,1318.92,38.6,3.2,147,128,4.4,37,West,XL,828.92,103656.56
P13120,Hoodie,Rayon,Summer,3018.22,48.6,,363,137,14.5,36,South,XL,447.74,212537.02
P13121,T-Shirt,Denim,Spring,1363.26,47.2,4.5,397,139,19.42,24,West,M,716.77,100052.38
P13122,Shirt,Wool,Autumn,1361.53,13.3,3.8,317,124,6.19,18,South,L,1239.16,146375.37
P13123,Jeans,Denim,Spring,1021.81,11.3,4.2,339,130,7.24,56,East,XL,1299.67,117824.91
P13124,Dress,Rayon,Autumn,1574.34,47.9,4.8,490,118,7.67,54,Central,S,858.37,96787.27
P13125,Trousers,Rayon,Spring,1868.98,22.9,3.9,247,117,17.28,35,East,M,479.58,168595.08
P13126,Shirt,Cotton,Winter,2222.15,10.4,3.8,27,144,11.98,25,North,L,1012.08,286710.68
P13127,Hoodie,Wool,Autumn,606.43,35.3,3.2,85,121,19.51,32,East,S,610.47,47475.59
P13128,Jeans,Cotton,Spring,1352.4,14.2,3.3,444,125,12.92,23,East,XL,303.05,145044.9
P13129,Trousers,Wool,Summer,1768.02,13.4,4.5,160,133,14.41,54,Central,S,1336.06,203637.01
P13130,Trousers,Denim,Summer,1852.23,44.0,3.6,117,119,2.69,39,East,XL,746.87,123432.61
P13131,Sweater,Rayon,Spring,1503.93,8.1,2.9,162,103,19.08,28,North,XL,915.4,142357.5
P13132,Shirt,,Winter,1825.45,3.2,2.7,325,130,12.93,43,East,XL,652.41,229714.63
P13133,T-Shirt,Denim,Autumn,1014.62,13.5,3.7,46,149,10.88,25,East,XL,910.37,130769.3
P13134,Shirt,Rayon,Spring,2434.74,30.3,3.7,461,128,8.36,26,East,XL,502.16,217217.76
P13135,Jeans,Wool,Summer,2095.58,6.2,4.1,342,114,2.46,30,East,M,715.32,224084.56
P13136,Trousers,Rayon,Autumn,693.04,23.6,3.7,155,121,3.53,20,Central,XL,1025.05,64067.39
P13137,Shirt,Denim,Summer,854.94,31.4,2.9,135,112,1.22,20,Central,L,696.15,65686.75
P13138,tshirt,Cotton,Summer,871.85,42.4,3.8,294,119,19.98,24,North,XL,497.03,59760.09
P13139,Sweater,Cotton,Spring,1906.78,11.5,4.8,117,134,15.94,20,North,M,1026.46,226125.04
P13140,Shirt,Rayon,Summer,729.16,40.9,2.9,295,110,16.15,28,,S,641.7,47402.69
P13141,Dress,Denim,Autumn,1301.39,11.7,4.2,249,131,14.87,45,East,L,635.39,150535.69
P13142,Sweater,Polyester,Winter,1772.82,33.8,4.0,384,120,10.2,59,West,S,411.26,140832.82
P13143,T-Shirt,Wool,Spring,1460.3,21.5,4.4,111,116,2.68,48,East,S,1214.25,132974.92
P13144,Jeans,Wool,Autumn,1655.33,5.7,2.9,229,143,2.37,26,West,L,1069.29,223219.6
P13145,Trousers,Denim,Spring,860.52,35.7,4.9,16,118,18.41,44,North,M,673.88,65291.09
P13146,Shirt,Polyester,Summer,1856.91,10.9,4.1,225,123,1.01,29,,XL,488.77,203504.34
P13147,T-Shirt,Cotton,Summer,1132.07,8.8,4.6,178,133,14.28,25,North,XL,953.67,137315.56
P13148,Sweater,Linen,Autumn,1305.23,17.9,3.1,83,128,12.94,58,Central,XL,870.82,137164.01
P13149,Dress,Linen,Autumn,1642.64,32.7,4.3,302,115,10.52,39,North,S,626.56,127132.12
P13150,T-Shirt,Denim,Winter,1561.85,11.7,4.5,36,133,19.52,35,East,L,722.41,183422.1
P13151,Jacket,Polyester,Autumn,1514.39,9.2,3.5,286,129,4.76,47,Central,XL,927.37,177383.53
P13152,Hoodie,Polyester,Autumn,1049.62,0.5,3.5,493,143,15.92,28,Central,XL,818.55,149345.18
P13153,Dress,Wool,Spring,1320.27,23.6,4.1,52,136,13.82,19,West,M,860.84,137181.33
P13154,Sweater,Cotton,Summer,1501.31,21.4,2.7,316,124,19.51,46,South,M,828.4,146323.68
P13155,Jeans,Rayon,Autumn,674.95,11.7,4.3,102,121,18.75,43,Central,S,968.8,72113.68
P13156,Trousers,Polyester,Winter,1222.48,2.7,2.6,80,136,3.44,31,South,L,582.58,161768.33
P13157,Sweater,Rayon,Autumn,1732.61,21.5,3.0,278,119,6.85,45,North,M,798.19,161851.76
P13158,Hoodie,Linen,Summer,733.54,39.4,4.2,118,121,17.17,52,North,L,533.3,53787.55
P13159,Jeans,Rayon,Autumn,2193.95,35.8,2.7,190,108,5.34,23,Central,M,555.25,152119.72
P13160,Shirt,Cotton,Spring,2261.77,43.0,4.9,224,113,8.19,53,West,L,1321.07,145680.61
P13161,T-Shirt,Cotton,Summer,752.91,0.5,4.7,456,123,12.89,29,North,L,322.51,92144.89
P13162,Jacket,Rayon,Autumn,2314.57,48.3,4.1,123,111,11.7,51,South,L,950.42,132826.23
P13163,Dress,Denim,Spring,1413.85,17.1,,194,128,13.17,23,Central,S,1565.5,150026.45
P13164,Dress,Polyester,Summer,1751.11,49.5,4.7,418,118,14.56,54,Central,M,1279.38,104348.64
P13165,T-Shirt,Denim,Autumn,1202.01,12.6,3.1,134,117,14.85,54,West,M,918.91,122915.14
P13166,T-SHIRT,Rayon,Spring,2053.83,23.6,4.6,114,123,15.01,25,Central,XL,1323.15,193002.51
P13167,T-Shirt,Polyester,Winter,1743.66,17.7,3.0,246,121,19.84,54,East,XL,870.24,173638.89
P13168,Shirt,Wool,Spring,1011.51,17.8,3.5,150,138,7.78,57,South,S,661.42,114741.65
P13169,Hoodie,Denim,Winter,800.88,42.1,3.9,302,128,1.84,50,East,M,756.24,59354.82
P13170,T-SHIRT,Denim,Autumn,623.82,37.3,4.3,167,107,7.63,58,East,XL,1020.1,41851.46
P13171,Sweater,Rayon,Spring,1612.77,49.6,2.6,483,111,18.32,48,South,M,1373.2,90224.8
P13172,Dress,Linen,Winter,1843.48,30.7,3.2,405,140,2.58,51,Central,XL,1068.8,178854.43
P13173,Shirt,Rayon,Summer,1890.58,23.2,4.0,458,127,13.29,28,Central,S,723.43,184399.61
P13174,Jeans,Denim,Spring,1429.21,4.5,3.4,283,115,9.04,53,East,XL,558.45,156962.99
P13175,Shirt,Polyester,Autumn,805.8,49.8,4.4,387,129,18.51,21,South,S,168.09,52182.0
P13176,Jacket,Linen,Summer,1090.76,27.6,4.1,350,108,18.64,34,North,S,709.09,85288.71
P13177,T-SHIRT,Rayon,Winter,2191.41,35.0,3.1,126,105,15.92,33,South,L,439.6,149563.73
P13178,Sweater,Rayon,Spring,1209.22,20.3,2.9,383,115,2.87,47,East,S,1028.11,110831.06
P13179,T-Shirt,Denim,Spring,1586.05,27.4,4.1,71,113,1.47,56,South,L,674.33,130116.37
P13180,T-Shirt,Denim,Autumn,854.61,47.1,3.6,33,128,3.6,22,South,M,1041.79,57867.35
P13181,Jeans,Wool,Summer,1701.95,8.3,2.9,69,117,7.11,57,North,S,1502.28,182600.51
P13182,Sweater,Rayon,Spring,1225.39,14.6,3.3,410,111,5.59,54,West,S,710.93,116159.62
P13183,Hoodie,Denim,Spring,2128.03,7.6,3.3,371,121,8.03,43,West,S,798.83,237922.27
P13184,Trousers,Cotton,Summer,1964.13,39.6,2.8,325,110,3.72,45,North,XL,859.04,130496.8
P13185,Jacket,Linen,Spring,1202.58,3.1,3.9,274,117,15.3,36,South,S,665.26,136340.1
P13186,Jeans,Cotton,Summer,1424.0,4.1,4.4,189,128,17.06,38,East,M,784.81,174798.85
P13187,Trousers,Linen,Summer,1169.33,14.9,3.9,241,112,10.27,45,North,L,644.98,111451.18
P13188,Shirt,Rayon,Summer,648.34,25.7,4.6,485,129,19.17,36,West,M,1157.39,62141.44
P13189,Jacket,Wool,Autumn,985.53,20.3,2.8,152,111,3.29,53,West,L,685.33,87186.88
P13190,Shirt,Denim,Summer,1618.93,2.2,3.6,342,113,3.01,28,North,M,375.44,178914.43
P13191,Hoodie,Denim,Summer,1695.16,47.9,4.0,421,117,4.81,36,South,XL,401.23,103331.87
P13192,Sweater,Denim,Winter,1589.13,47.6,4.2,254,117,19.66,22,Central,M,497.62,97426.38
P13193,Dress,Rayon,Winter,1318.96,14.0,4.2,90,112,8.91,19,East,M,615.62,127042.23
P13194,Jacket,Linen,Autumn,2059.84,36.6,4.3,135,123,18.56,42,Central,S,1012.56,160630.44
P13195,Trousers,Denim,Summer,1538.13,28.9,4.1,146,105,4.84,43,East,XL,993.63,114829.1
P13196,Hoodie,Cotton,Winter,1921.95,11.9,2.7,65,126,17.08,47,Central,XL,1018.75,213347.98
P13197,Dress,Denim,Winter,435.73,13.1,4.2,222,86,6.89,34,Central,S,755.07,32563.85
P13198,T-Shirt,Rayon,Spring,-853.44,24.6,4.3,103,118,14.95,38,East,L,1048.05,-75932.26
P13199,Trousers,Wool,Summer,1670.27,21.0,5.0,392,126,19.51,37,East,M,676.53,166258.68
P13200,Jeans,Cotton,Winter,15000.0,14.6,4.2,468,112,18.73,35,West,S,199.5,61706.35
P13201,T-Shirt,Denim,Autumn,1372.53,40.4,4.2,487,134,16.8,33,South,XL,1034.56,109615.74
